,Sno,Candidate Ref,DOJ Extended,Duration to accept offer,Notice period,Offered band,Pecent hike expected in CTC,Percent hike offered in CTC,Percent difference CTC,Joining Bonus,Candidate relocate actual,Gender,Candidate Source,Rex in Yrs,Location,Age,LOB_id,Status,LOB
5093,6734,2855595,No,4,60,E1,33.33,40.0,5.0,No,No,Male,Agency,3,Noida,28.0,1,Not Joined,ERS
5094,6735,2855598,Yes,1,30,E2,20.37,20.37,0.0,Yes,No,Male,Agency,7,Bangalore,32.0,6,Joined,ETS
5095,6737,2855621,Yes,3,60,E1,33.33,22.22,-8.33,No,No,Female,Agency,3,Noida,26.0,1,Not Joined,ERS
5096,6738,2855626,Yes,10,30,E1,16.67,-4.17,-17.86,Yes,Yes,Female,Agency,4,Chennai,27.0,1,Joined,ERS
5097,6740,2855681,Yes,2,60,E1,47.73,47.73,0.0,No,No,Male,Direct,4,Chennai,32.0,3,Joined,Healthcare
5098,6741,2855692,No,4,45,E1,45.45,60.61,10.42,No,No,Male,Agency,3,Chennai,27.0,1,Joined,ERS
5099,6743,2855857,Yes,10,30,E2,35.14,35.14,0.0,No,No,Male,Employee Referral,6,Noida,33.0,2,Not Joined,INFRA
5100,6744,2855949,No,24,60,E1,71.43,64.29,-4.17,No,No,Male,Agency,3,Chennai,26.0,1,Not Joined,ERS
5101,6746,2855995,No,1,90,E1,21.74,13.04,-7.14,No,No,Male,Agency,3,Chennai,25.0,4,Not Joined,BFSI
5102,6747,2856055,No,96,60,E1,34.48,29.31,-3.85,No,No,Male,Agency,6,Chennai,25.0,4,Not Joined,BFSI
5103,6748,2856140,No,35,30,E1,50.0,50.0,0.0,No,No,Male,Employee Referral,2,Mumbai,31.0,4,Joined,BFSI
5104,6749,2856163,Yes,11,30,E1,36.9,36.9,0.0,No,No,Male,Direct,3,Bangalore,27.0,7,Not Joined,AXON
5105,6750,2856203,Yes,6,30,E1,150.0,50.0,-40.0,No,No,Male,Agency,3,Chennai,24.0,1,Joined,ERS
5106,6751,2856204,Yes,55,60,E2,26.67,33.33,5.26,No,No,Male,Agency,7,Chennai,32.0,1,Joined,ERS
5107,6753,2856256,Yes,62,30,E1,95.44,46.58,-25.0,No,No,Male,Agency,3,Chennai,26.0,1,Joined,ERS
5108,6754,2856285,No,1,60,E1,77.78,48.89,-16.25,No,No,Male,Direct,3,Hyderabad,25.0,7,Not Joined,AXON
5109,6755,2856314,Yes,4,30,E1,66.67,16.67,-30.0,No,No,Male,Agency,2,Chennai,29.0,1,Joined,ERS
5110,6756,2856357,No,11,30,E1,45.0,35.0,-6.9,No,No,Female,Employee Referral,3,Chennai,26.0,1,Not Joined,ERS
5111,6757,2856490,No,6,30,E1,28.57,28.57,0.0,No,No,Male,Direct,3,Bangalore,25.0,7,Joined,AXON
5112,6758,2856528,No,4,30,E1,42.86,30.95,-8.33,No,No,Male,Direct,4,Chennai,28.0,1,Joined,ERS
5113,6760,2856582,No,1,30,E1,33.33,22.22,-8.33,No,No,Male,Agency,3,Noida,29.0,1,Joined,ERS
5114,6761,2856999,Yes,52,30,E1,66.67,66.67,0.0,No,No,Male,Direct,3,Chennai,27.0,9,Joined,MMS
5115,6764,2858654,No,12,30,E1,56.25,46.88,-6.0,No,Yes,Male,Agency,3,Chennai,28.0,1,Joined,ERS
5116,6765,2858717,Yes,0,30,E1,4.17,4.17,0.0,No,No,Female,Direct,4,Bangalore,27.0,6,Joined,ETS
5117,6768,2859281,No,84,90,E1,34.92,22.86,-8.94,No,No,Female,Direct,5,Kolkata,28.0,7,Not Joined,AXON
5118,6769,2859446,No,4,90,E1,36.99,6.85,-22.0,No,No,Male,Direct,6,Hyderabad,31.0,7,Not Joined,AXON
5119,6770,2859481,No,1,30,E2,52.78,45.83,-4.55,No,No,Male,Direct,5,Bangalore,26.0,7,Joined,AXON
5120,6771,2859500,Yes,47,60,E2,8.49,1.89,-6.09,No,No,Female,Direct,7,Hyderabad,33.0,7,Joined,AXON
5121,6772,2859505,Yes,101,90,E1,75.0,50.0,-14.29,No,No,Female,Direct,3,Noida,26.0,7,Not Joined,AXON
5122,6773,2859517,Yes,92,30,E1,31.94,18.06,-10.53,No,No,Male,Direct,4,Noida,29.0,7,Joined,AXON
5123,6774,2859564,Yes,63,30,E1,71.88,50.0,-12.73,No,No,Female,Direct,3,Chennai,27.0,7,Joined,AXON
5124,6776,2859591,No,15,30,E2,40.0,30.0,-7.14,No,No,Male,Direct,6,Hyderabad,32.0,7,Not Joined,AXON
5125,6777,2859620,No,40,30,E1,42.86,30.95,-8.33,No,No,Male,Direct,3,Chennai,27.0,7,Not Joined,AXON
5126,6779,2859678,No,6,30,E1,76.47,61.76,-8.33,No,No,Female,Direct,3,Hyderabad,26.0,7,Joined,AXON
5127,6780,2859698,No,10,30,E2,61.54,50.0,-7.14,Yes,No,Male,Direct,6,Hyderabad,31.0,7,Joined,AXON
5128,6781,2859738,Yes,32,30,E2,53.85,46.15,-5.0,No,No,Male,Direct,5,Bangalore,28.0,7,Not Joined,AXON
5129,6783,2861256,No,0,45,E1,78.57,48.81,-16.67,No,No,Male,Direct,3,Hyderabad,26.0,7,Joined,AXON
5130,6784,2861273,No,63,30,E1,34.92,23.81,-8.24,Yes,No,Male,Direct,4,Hyderabad,28.0,7,Joined,AXON
5131,6785,2861359,Yes,6,30,E1,23.08,4.62,-15.0,No,No,Male,Direct,3,Noida,26.0,7,Joined,AXON
5132,6786,2861384,No,6,30,E1,20.69,17.24,-2.86,No,No,Male,Direct,4,Bangalore,28.0,7,Joined,AXON
5133,6787,2861395,No,6,60,E1,59.57,32.98,-16.67,No,No,Male,Direct,3,Bangalore,26.0,7,Not Joined,AXON
5134,6788,2861436,Yes,20,30,E1,66.67,38.89,-16.67,No,No,Male,Direct,3,Chennai,24.0,7,Joined,AXON
5135,6790,2861455,Yes,3,60,E1,43.59,27.02,-11.54,No,No,Male,Direct,3,Chennai,26.0,1,Joined,ERS
5136,6791,2861470,Yes,64,45,E2,41.03,34.62,-4.55,No,No,Male,Employee Referral,7,Bangalore,33.0,7,Joined,AXON
5137,6792,2861472,No,4,30,E1,68.83,55.84,-7.69,No,No,Female,Direct,3,Chennai,29.0,7,Joined,AXON
5138,6793,2861501,Yes,14,30,E1,60.0,40.0,-12.5,No,No,Female,Direct,3,Noida,26.0,7,Joined,AXON
5139,6794,2861538,No,30,30,E1,113.33,102.67,-5.0,No,No,Male,Direct,2,Chennai,26.0,1,Joined,ERS
5140,6795,2861545,No,1,30,E2,71.43,71.43,0.0,No,No,Male,Direct,5,Bangalore,28.0,1,Joined,ERS
5141,6796,2861548,Yes,46,60,E1,20.0,28.0,6.67,No,No,Male,Agency,1,Chennai,24.0,1,Joined,ERS
5142,6797,2861572,No,2,90,E1,69.23,55.38,-8.18,No,No,Male,Direct,3,Chennai,26.0,4,Not Joined,BFSI
5143,6798,2861597,No,8,60,E1,58.97,43.59,-9.68,No,No,Male,Direct,3,Chennai,26.0,4,Not Joined,BFSI
5144,6799,2861628,No,0,30,E1,25.0,40.34,12.27,No,No,Male,Direct,2,Noida,27.0,2,Joined,INFRA
5145,6800,2861645,No,56,45,E1,71.88,50.0,-12.73,No,No,Female,Agency,3,Chennai,26.0,1,Joined,ERS
5146,6801,2861657,No,2,30,E1,70.45,36.36,-20.0,No,No,Female,Employee Referral,2,Kolkata,25.0,5,Joined,CSMP
5147,6802,2861708,No,1,30,E1,50.0,50.0,0.0,No,No,Male,Direct,3,Chennai,24.0,2,Joined,INFRA
5148,6804,2861723,No,0,30,E1,-3.73,-3.73,0.0,No,No,Male,Direct,2,Hyderabad,28.0,2,Joined,INFRA
5149,6805,2861759,No,8,30,E3,10.34,6.9,-3.13,No,No,Male,Direct,10,Chennai,34.0,1,Not Joined,ERS
5150,6806,2861802,Yes,21,60,E1,22.22,22.22,0.0,No,No,Male,Agency,2,Chennai,25.0,1,Joined,ERS
5151,6807,2861806,Yes,11,30,E1,44.44,44.44,0.0,No,No,Male,Agency,2,Chennai,23.0,1,Joined,ERS
5152,6808,2861824,Yes,21,30,E1,39.78,39.78,0.0,No,No,Male,Agency,2,Chennai,25.0,1,Joined,ERS
5153,6809,2861830,Yes,39,30,E1,73.61,73.61,0.0,No,No,Female,Agency,2,Chennai,24.0,1,Joined,ERS
5154,6810,2861843,Yes,6,30,E1,131.48,131.48,0.0,No,No,Male,Agency,1,Chennai,23.0,1,Joined,ERS
5155,6811,2861847,Yes,74,30,E1,73.91,73.91,0.0,No,No,Female,Agency,2,Chennai,24.0,1,Joined,ERS
5156,6812,2861867,Yes,70,30,E2,55.24,55.24,0.0,No,No,Male,Direct,8,Chennai,31.0,1,Joined,ERS
5157,6813,2861879,Yes,4,30,E1,25.0,25.0,0.0,No,No,Male,Agency,1,Chennai,24.0,1,Joined,ERS
5158,6814,2861890,Yes,80,60,E1,100.0,100.0,0.0,No,No,Male,Agency,1,Chennai,25.0,1,Joined,ERS
5159,6815,2861897,Yes,13,30,E1,50.0,65.0,10.0,No,No,Male,Direct,3,Chennai,28.0,2,Joined,INFRA
5160,6816,2861909,Yes,6,30,E1,26.77,26.77,0.0,No,No,Male,Direct,1,Chennai,23.0,2,Joined,INFRA
5161,6817,2861911,No,5,30,E1,74.42,74.42,0.0,No,No,Male,Agency,2,Chennai,22.0,1,Joined,ERS
5162,6818,2861914,No,0,30,E2,33.33,50.0,12.5,No,No,Male,Direct,4,Chennai,30.0,2,Joined,INFRA
5163,6820,2861955,Yes,20,30,E1,52.78,52.78,0.0,No,No,Male,Agency,2,Chennai,24.0,1,Joined,ERS
5164,6821,2861988,No,6,30,E2,33.33,33.34,0.0,No,No,Male,Direct,6,Noida,30.0,2,Joined,INFRA
5165,6822,2862004,Yes,94,90,E3,27.27,20.0,-5.71,No,Yes,Male,Direct,10,Kolkata,42.0,7,Joined,AXON
5166,6823,2862011,Yes,71,30,E1,47.06,33.33,-9.33,No,No,Male,Agency,4,Kolkata,27.0,7,Not Joined,AXON
5167,6824,2862024,Yes,7,30,E2,32.92,32.92,0.0,No,No,Male,Direct,9,Noida,30.0,2,Not Joined,INFRA
5168,6825,2862031,No,1,30,E2,50.0,25.0,-16.67,No,No,Male,Direct,4,Noida,29.0,2,Joined,INFRA
5169,6827,2862118,Yes,92,45,E1,52.78,33.33,-12.73,No,No,Male,Agency,3,Kolkata,28.0,7,Not Joined,AXON
5170,6828,2862125,Yes,0,30,E2,30.0,30.0,0.0,No,No,Male,Direct,4,Noida,31.0,2,Joined,INFRA
5171,6829,2862128,No,2,30,E1,66.67,60.0,-4.0,No,No,Male,Agency,1,Noida,24.0,2,Joined,INFRA
5172,6830,2862132,Yes,40,30,E1,66.67,47.22,-11.67,No,No,Male,Direct,3,Hyderabad,31.0,5,Joined,CSMP
5173,6831,2862136,No,3,30,E1,20.0,20.0,0.0,No,No,Female,Agency,1,Noida,27.0,2,Joined,INFRA
5174,6833,2862243,No,1,30,E1,3.9,3.9,0.0,No,No,Female,Direct,2,Chennai,27.0,1,Joined,ERS
5175,6834,2862249,Yes,50,45,E1,77.78,60.0,-10.0,No,No,Male,Direct,4,Hyderabad,27.0,7,Joined,AXON
5176,6835,2862302,No,13,30,E2,2.22,-21.33,-23.04,No,Yes,Male,Direct,5,Chennai,27.0,1,Joined,ERS
5177,6836,2862453,Yes,61,30,E3,14.94,55.17,35.0,No,No,Male,Agency,12,Bangalore,39.0,4,Joined,BFSI
5178,6837,2865520,Yes,17,30,E1,34.88,34.88,0.0,No,No,Male,Direct,3,Bangalore,24.0,4,Joined,BFSI
5179,6838,2865524,Yes,13,30,E1,89.66,55.17,-18.18,No,No,Male,Agency,3,Chennai,25.0,1,Joined,ERS
5180,6839,2865554,No,3,30,E1,20.0,6.67,-11.11,No,No,Male,Agency,3,Chennai,28.0,4,Joined,BFSI
5181,6844,2865823,No,24,30,E1,75.0,15.0,-34.29,No,No,Male,Agency,1,Noida,23.0,2,Not Joined,INFRA
5182,6845,2865836,Yes,31,30,E1,47.69,36.75,-7.41,No,No,Male,Agency,3,Chennai,26.0,1,Not Joined,ERS
5183,6846,2865854,No,1,60,E2,62.5,42.5,-12.31,No,No,Male,Employee Referral,8,Bangalore,33.0,4,Joined,BFSI
5184,6848,2865859,Yes,21,60,E3,42.86,42.86,0.0,No,No,Male,Direct,7,Noida,29.0,2,Joined,INFRA
5185,6849,2865860,No,0,60,E3,42.86,42.86,0.0,No,No,Male,Agency,9,Noida,29.0,2,Joined,INFRA
5186,6850,2865969,No,6,30,E1,17.65,17.65,0.0,No,No,Male,Direct,3,Chennai,31.0,1,Joined,ERS
5187,6851,2865988,Yes,14,30,E1,54.76,30.95,-15.38,No,No,Male,Direct,3,Noida,27.0,7,Not Joined,AXON
5188,6852,2865992,Yes,19,30,E1,54.76,30.95,-15.38,No,No,Female,Direct,3,Noida,25.0,7,Not Joined,AXON
5189,6853,2866008,No,37,60,E1,41.67,30.0,-8.24,Yes,No,Female,Direct,3,Noida,28.0,7,Not Joined,AXON
5190,6854,2866066,Yes,91,60,E2,10.0,9.41,-0.53,No,No,Male,Agency,10,Hyderabad,36.0,8,Not Joined,EAS
5191,6855,2866069,No,0,30,E1,20.0,17.33,-2.22,No,No,Male,Agency,5,Chennai,29.0,7,Not Joined,AXON
5192,6857,2866100,Yes,7,30,E1,42.86,42.86,0.0,No,No,Male,Agency,3,Bangalore,30.0,4,Joined,BFSI
5193,6858,2866105,Yes,5,30,E1,33.33,44.44,8.33,No,No,Male,Direct,4,Chennai,27.0,5,Joined,CSMP
5194,6859,2866113,No,0,60,E2,31.94,47.22,11.58,No,No,Male,Direct,8,Bangalore,35.0,4,Joined,BFSI
5195,6861,2866161,No,43,45,E1,50.0,50.0,0.0,No,No,Male,Direct,6,Kolkata,29.0,5,Joined,CSMP
5196,6862,2866184,No,36,30,E1,36.36,36.36,0.0,No,No,Male,Agency,3,Bangalore,27.0,4,Joined,BFSI
5197,6863,2866190,No,1,30,E1,55.56,35.33,-13.0,No,No,Male,Agency,4,Bangalore,31.0,4,Joined,BFSI
5198,6864,2866200,Yes,16,30,E1,54.76,40.48,-9.23,No,No,Female,Agency,3,Bangalore,27.0,4,Not Joined,BFSI
5199,6865,2866201,Yes,74,90,E2,40.19,37.85,-1.67,No,No,Female,Direct,8,Bangalore,31.0,4,Not Joined,BFSI
5200,6866,2866203,Yes,2,60,E1,34.58,34.58,0.0,No,No,Male,Employee Referral,4,Noida,27.0,3,Joined,Healthcare
5201,6867,2866217,No,8,30,E1,37.5,37.5,0.0,No,No,Male,Agency,3,Bangalore,28.0,4,Not Joined,BFSI
5202,6869,2866232,No,8,30,E2,31.25,31.25,0.0,No,No,Male,Direct,10,Noida,39.0,2,Joined,INFRA
5203,6870,2866253,Yes,6,30,E2,72.41,69.54,-1.67,No,No,Male,Direct,6,Bangalore,29.0,4,Joined,BFSI
5204,6871,2866274,Yes,45,30,E1,34.62,44.23,7.15,No,No,Male,Direct,3,Mumbai,27.0,2,Joined,INFRA
5205,6872,2866276,Yes,18,60,E2,31.58,31.58,0.0,No,No,Male,Direct,5,Bangalore,33.0,4,Joined,BFSI
5206,6873,2866281,Yes,5,30,E1,100.0,2.86,-48.57,No,No,Male,Agency,2,Chennai,28.0,1,Not Joined,ERS
5207,6874,2866309,Yes,2,60,E1,66.67,130.0,38.0,No,No,Male,Direct,4,Chennai,28.0,1,Joined,ERS
5208,6875,2866319,No,3,30,E1,56.25,40.63,-10.0,No,No,Male,Agency,3,Bangalore,27.0,4,Not Joined,BFSI
5209,6876,2866346,No,3,30,E1,25.0,4.17,-16.67,No,No,Male,Agency,3,Bangalore,34.0,4,Not Joined,BFSI
5210,6877,2866353,Yes,25,30,E0,108.33,56.25,-25.0,No,No,Female,Employee Referral,1,Kolkata,23.0,2,Joined,INFRA
5211,6878,2866366,Yes,14,30,E2,22.22,22.22,0.0,No,No,Male,Direct,8,Bangalore,37.0,1,Joined,ERS
5212,6879,2866403,Yes,5,30,E1,50.0,20.0,-20.0,No,No,Female,Agency,1,Noida,23.0,2,Not Joined,INFRA
5213,6880,2866437,No,15,30,E1,22.45,12.24,-8.33,No,No,Male,Direct,4,Bangalore,31.0,4,Joined,BFSI
5214,6881,2866454,Yes,64,60,E1,63.21,63.21,0.0,No,Yes,Male,Direct,3,Bangalore,26.0,8,Joined,EAS
5215,6882,2866464,Yes,11,30,E1,94.44,80.56,-7.14,No,No,Female,Agency,5,Bangalore,31.0,4,Joined,BFSI
5216,6883,2866509,Yes,59,30,E2,0.0,-13.33,-13.33,Yes,Yes,Male,Agency,8,Noida,28.0,6,Joined,ETS
5217,6884,2866523,Yes,14,30,E1,22.22,22.22,0.0,No,No,Male,Direct,5,Bangalore,34.0,1,Joined,ERS
5218,6885,2866529,Yes,30,30,E1,21.95,34.15,10.0,No,No,Male,Agency,3,Chennai,28.0,1,Joined,ERS
5219,6887,2866552,No,39,30,E1,72.41,55.17,-10.0,No,No,Female,Direct,3,Bangalore,26.0,4,Joined,BFSI
5220,6888,2866578,No,2,60,E2,50.0,50.0,0.0,No,No,Male,Direct,9,Bangalore,32.0,4,Joined,BFSI
5221,6889,2866591,Yes,49,60,E1,19.23,19.23,0.0,No,No,Male,Direct,3,Bangalore,30.0,4,Joined,BFSI
5222,6891,2866639,Yes,33,60,E1,20.37,27.78,6.15,Yes,No,Male,Direct,4,Chennai,28.0,1,Not Joined,ERS
5223,6892,2866644,Yes,19,30,E1,27.27,18.18,-7.14,No,No,Male,Agency,5,Noida,37.0,5,Joined,CSMP
5224,6893,2866688,Yes,40,30,E1,53.06,32.65,-13.33,No,No,Male,Employee Referral,4,Bangalore,26.0,4,Joined,BFSI
5225,6894,2866734,Yes,34,30,E1,34.44,34.44,0.0,No,No,Male,Direct,7,Bangalore,28.0,1,Joined,ERS
5226,6896,2866848,No,28,45,E1,52.48,23.76,-18.83,No,Yes,Female,Direct,4,Bangalore,29.0,1,Joined,ERS
5227,6898,2868182,Yes,2,60,E2,39.53,36.05,-2.5,No,No,Male,Employee Referral,7,Noida,31.0,8,Joined,EAS
5228,6899,2913666,No,1,60,E3,20.48,32.53,10.0,No,Yes,Male,Agency,6,Chennai,29.0,2,Joined,INFRA
5229,6900,2919789,Yes,6,60,E1,37.5,16.25,-15.45,No,No,Male,Employee Referral,4,Chennai,28.0,1,Not Joined,ERS
5230,6901,2921220,Yes,50,60,E2,21.21,12.55,-7.14,No,No,Male,Direct,7,Chennai,32.0,6,Joined,ETS
5231,6902,2921379,Yes,39,60,E1,58.05,43.68,-9.09,No,No,Male,Direct,3,Bangalore,27.0,4,Not Joined,BFSI
5232,6903,2922776,No,4,60,E2,33.33,138.89,79.17,No,No,Male,Agency,9,Noida,35.0,1,Not Joined,ERS
5233,6904,2922825,Yes,4,30,E2,26.32,26.32,0.0,No,No,Male,Employee Referral,13,Noida,40.0,2,Joined,INFRA
5234,6907,2924526,No,39,30,E1,0.0,36.36,36.36,No,No,Male,Direct,3,Bangalore,26.0,4,Joined,BFSI
5235,6911,2926215,Yes,11,60,E1,33.33,6.67,-20.0,No,No,Male,Agency,2,Noida,30.0,1,Not Joined,ERS
5236,6913,2926989,Yes,84,75,E1,33.33,33.33,0.0,No,No,Female,Agency,3,Noida,27.0,1,Joined,ERS
5237,6917,2931593,Yes,5,60,E1,25.0,25.0,0.0,No,No,Male,Direct,3,Kolkata,28.0,7,Joined,AXON
5238,6919,2936150,No,1,30,E1,33.33,53.33,15.0,No,No,Male,Agency,3,Chennai,25.0,1,Not Joined,ERS
5239,6920,2936891,No,4,30,E1,44.58,40.56,-2.78,No,No,Male,Agency,3,Bangalore,27.0,1,Joined,ERS
5240,6921,2938513,Yes,7,60,E1,29.03,39.78,8.33,No,No,Male,Direct,4,Noida,28.0,5,Joined,CSMP
5241,6922,2938869,No,25,30,E1,25.0,13.46,-9.23,No,No,Male,Agency,4,Hyderabad,30.0,5,Joined,CSMP
5242,6923,2939085,Yes,2,60,E1,48.65,59.46,7.27,No,No,Female,Direct,4,Noida,28.0,5,Joined,CSMP
5243,6924,2939639,Yes,15,60,E1,54.76,35.71,-12.31,No,No,Male,Direct,3,Noida,29.0,5,Joined,CSMP
5244,6925,2941267,Yes,42,30,E2,28.79,28.79,0.0,No,No,Female,Direct,7,Bangalore,31.0,4,Joined,BFSI
5245,6926,2941839,Yes,1,30,E1,28.57,28.57,0.0,No,No,Female,Agency,1,Noida,23.0,2,Joined,INFRA
5246,6927,2943502,No,5,60,E1,100.0,66.67,-16.67,No,No,Female,Direct,4,Noida,29.0,5,Joined,CSMP
5247,6928,2943720,No,2,30,E2,30.95,30.95,0.0,No,No,Male,Employee Referral,4,Chennai,24.0,2,Joined,INFRA
5248,6929,2944397,Yes,7,30,E1,150.0,150.0,0.0,No,No,Female,Agency,3,Mumbai,25.0,6,Joined,ETS
5249,6930,2946306,Yes,9,30,E1,33.33,31.11,-1.67,No,No,Male,Direct,3,Noida,27.0,1,Joined,ERS
5250,6931,2947367,No,10,0,E1,42.86,14.29,-20.0,No,No,Male,Agency,4,Noida,28.0,5,Joined,CSMP
5251,6932,2948419,Yes,1,30,E1,38.89,25.0,-10.0,No,No,Male,Direct,3,Chennai,25.0,1,Not Joined,ERS
5252,6934,2953172,No,1,30,E1,50.0,37.5,-8.33,No,No,Male,Agency,1,Noida,25.0,2,Not Joined,INFRA
5253,6938,2960556,Yes,30,60,E1,36.36,13.64,-16.67,Yes,Yes,Male,Employee Referral,5,Noida,35.0,7,Joined,AXON
5254,6940,2961266,Yes,13,60,E1,31.82,31.82,0.0,Yes,Yes,Female,Direct,2,Chennai,25.0,1,Joined,ERS
5255,6941,2965288,No,38,30,E2,34.15,34.15,0.0,Yes,No,Male,Direct,2,Noida,25.0,2,Joined,INFRA
5256,6943,2969585,No,1,30,E1,72.27,96.92,14.31,No,No,Male,Employee Referral,1,Mumbai,25.0,2,Joined,INFRA
5257,6944,2970134,No,20,30,E2,38.89,83.33,32.0,No,No,Male,Employee Referral,3,Mumbai,27.0,2,Joined,INFRA
5258,6945,2970308,Yes,10,30,E2,42.86,42.86,0.0,No,No,Male,Employee Referral,4,Chennai,26.0,2,Joined,INFRA
5259,6946,2970677,Yes,21,90,E1,40.0,30.0,-7.14,No,No,Male,Employee Referral,3,Bangalore,28.0,1,Not Joined,ERS
5260,6947,3014902,No,5,30,E1,37.14,37.14,0.0,No,No,Male,Agency,3,Noida,40.0,5,Joined,CSMP
5261,6948,3017704,Yes,42,30,E2,42.86,25.0,-12.5,No,No,Male,Agency,6,Chennai,33.0,1,Not Joined,ERS
5262,6949,3018090,No,6,30,E3,44.0,44.0,0.0,No,No,Male,Direct,12,Chennai,36.0,1,Joined,ERS
5263,6950,3018460,Yes,9,30,E1,46.34,34.15,-8.33,No,No,Male,Agency,5,Chennai,31.0,6,Joined,ETS
5264,6951,3021598,Yes,12,30,E1,27.78,26.67,-0.87,No,No,Male,Employee Referral,5,Hyderabad,29.0,7,Joined,AXON
5265,6952,3022217,Yes,73,30,E1,80.56,63.89,-9.23,No,No,Male,Direct,3,Noida,28.0,5,Joined,CSMP
5266,6953,3024720,Yes,2,0,E2,19.28,0.0,-16.17,Yes,No,Male,Direct,7,Noida,34.0,4,Joined,BFSI
5267,6955,3027376,Yes,101,90,E1,51.52,51.52,0.0,No,No,Male,Agency,3,Pune,27.0,1,Joined,ERS
5268,6956,3028223,No,14,30,E1,75.68,62.16,-7.69,No,No,Male,Employee Referral,3,Hyderabad,27.0,7,Joined,AXON
5269,6957,3028519,No,0,30,E1,52.58,52.58,0.0,No,No,Male,Direct,3,Noida,25.0,5,Joined,CSMP
5270,6958,3029326,No,27,90,E1,32.23,32.23,0.0,No,No,Male,Employee Referral,4,Noida,29.0,7,Joined,AXON
5271,6959,3029342,Yes,21,45,E1,29.15,24.54,-3.57,No,No,Male,Agency,3,Hyderabad,25.0,5,Joined,CSMP
5272,6960,3029362,No,3,30,E3,25.0,12.5,-10.0,No,No,Male,Employee Referral,15,Bangalore,41.0,4,Joined,BFSI
5273,6962,3029523,No,38,30,E2,53.85,46.15,-5.0,No,No,Male,Direct,6,Noida,30.0,5,Joined,CSMP
5274,6964,3029626,Yes,0,45,E1,7.69,7.69,0.0,No,No,Male,Direct,1,Mumbai,26.0,4,Joined,BFSI
5275,6966,3029719,No,5,60,E2,84.78,79.35,-2.94,No,No,Male,Direct,5,Chennai,28.0,6,Not Joined,ETS
5276,6967,3029749,Yes,45,90,E1,62.16,62.16,0.0,No,No,Male,Direct,3,Chennai,32.0,1,Joined,ERS
5277,6969,3029799,No,4,90,E2,50.0,37.5,-8.33,No,No,Male,Direct,6,Noida,30.0,2,Not Joined,INFRA
5278,6970,3029800,No,0,30,E2,50.0,43.75,-4.17,No,No,Male,Direct,3,Gurgaon,25.0,2,Not Joined,INFRA
5279,6971,3029827,No,8,30,E1,7.14,7.14,0.0,No,No,Male,Agency,7,Chennai,32.0,1,Not Joined,ERS
5280,6972,3029829,Yes,28,30,E2,40.0,30.0,-7.14,No,No,Male,Direct,7,Bangalore,30.0,8,Not Joined,EAS
5281,6973,3029841,No,41,30,E1,35.87,35.87,0.0,No,Yes,Male,Agency,4,Chennai,35.0,1,Joined,ERS
5282,6974,3029846,No,2,90,E1,83.33,48.33,-19.09,No,No,Male,Direct,2,Noida,27.0,6,Joined,ETS
5283,6978,3029987,Yes,11,30,E2,32.35,32.35,0.0,No,No,Male,Direct,5,Noida,34.0,2,Joined,INFRA
5284,6979,3030017,No,28,30,E1,31.25,18.75,-9.52,No,No,Male,Agency,2,Chennai,26.0,1,Joined,ERS
5285,6980,3030024,No,5,30,E1,127.27,127.27,0.0,No,No,Male,Agency,1,Chennai,25.0,1,Not Joined,ERS
5286,6982,3030034,No,4,30,E1,21.95,46.34,20.0,No,No,Male,Agency,2,Chennai,24.0,1,Joined,ERS
5287,6983,3030036,Yes,30,30,E2,42.86,42.86,0.0,Yes,Yes,Male,Direct,4,Bangalore,29.0,2,Joined,INFRA
5288,6984,3030038,Yes,30,60,E1,56.25,32.81,-15.0,No,No,Male,Agency,2,Chennai,24.0,1,Joined,ERS
5289,6985,3030041,No,4,30,E1,50.0,25.0,-16.67,No,No,Male,Agency,2,Chennai,25.0,1,Joined,ERS
5290,6986,3030048,No,7,45,E1,191.67,150.0,-14.29,No,No,Male,Agency,1,Chennai,23.0,1,Joined,ERS
5291,6987,3030053,Yes,7,30,E1,11.11,-5.56,-15.0,No,No,Male,Agency,1,Chennai,25.0,1,Joined,ERS
5292,6988,3030060,No,17,30,E1,30.0,50.0,15.38,No,No,Male,Agency,1,Chennai,23.0,1,Joined,ERS
5293,6989,3030070,Yes,3,60,E1,30.43,19.57,-8.33,No,No,Male,Agency,3,Chennai,26.0,1,Not Joined,ERS
5294,6990,3030074,Yes,39,30,E2,35.0,71.88,27.31,No,No,Male,Direct,6,Noida,29.0,2,Joined,INFRA
5295,6991,3030077,Yes,25,45,E1,18.42,11.84,-5.56,No,No,Male,Agency,1,Chennai,24.0,1,Joined,ERS
5296,6992,3030083,Yes,39,90,E1,21.74,8.7,-10.71,No,No,Male,Agency,2,Chennai,25.0,1,Not Joined,ERS
5297,6993,3030091,No,11,30,E1,16.67,18.33,1.43,No,No,Male,Agency,1,Chennai,24.0,1,Joined,ERS
5298,6994,3030100,No,28,30,E1,59.09,72.73,8.57,No,No,Male,Agency,2,Chennai,25.0,1,Joined,ERS
5299,6995,3030113,No,67,30,E1,35.48,29.03,-4.76,No,No,Male,Agency,2,Chennai,25.0,1,Joined,ERS
5300,6996,3030119,Yes,67,30,E2,50.46,38.89,-7.69,No,No,Male,Direct,5,Mumbai,28.0,2,Joined,INFRA
5301,6997,3030122,No,9,30,E1,108.33,108.33,0.0,No,No,Male,Agency,1,Chennai,23.0,1,Joined,ERS
